Legal entity,Project ID,Activity number,Activity name,Project date,Resource.Resource ID,Resource.Resource name,Description,Role ID,Hours,Line property,Cost price,Total cost amount,Sales currency,Sales price,Total sales amount,Description2,Invoice status,Transaction ID
301,30100106,301000008830,Development (Bug),2025-01-13 00:00:00,270284,Quinn Fisher,,2073,3,H,53,159,EUR,0,0,"BUG 11861 - Fix van alle SOAP acceptatie endpoints

BUG 11865 - Error fixen bij upgrade wanneer workcenter association niet bestaat (heeft te maken met lijn configuratie)",Nonchargeable,TR422938152332
301,30100106,301000008838,"Governance, Meetings (ENG)",2025-01-13 00:00:00,295647,Logan Bennett,,2071,1,H,85,85,EUR,0,0,Sync meeting team afstemming,Nonchargeable,TR735906343638
301,30100106,301000008830,Development (Bug),2025-01-13 00:00:00,295647,Logan Bennett,,2071,1,H,85,85,EUR,0,0,Meeting met FF testen IM,Nonchargeable,TR695865453957
301,30100106,301000008830,Development (Bug),2025-01-13 00:00:00,295647,Logan Bennett,,2071,5.5,H,85,467.5,EUR,0,0,10970 IM fixes voor Lommel,Nonchargeable,TR920600564299
301,30100106,301000008829,"Governance, Meetings (BA)",2025-01-13 00:00:00,216361,Harper Turner,,2075,2,H,91,182,EUR,0,0,Meeting IM & Meeting FF Team Florian,Nonchargeable,TR161476464570
301,30100106,301000008833,Testing,2025-01-13 00:00:00,216361,Harper Turner,,2075,6,H,91,546,EUR,0,0,"Testing IM
Gracefull recovery check ip adressen",Nonchargeable,TR740165486786
301,30100106,301000008834,Documentation,2025-01-13 00:00:00,212676,Skyler Owen,,2073,8,H,88,704,EUR,0,0,Documentatie I2O,Nonchargeable,TR651803604970
301,30100106,301000008838,"Governance, Meetings (ENG)",2025-01-13 00:00:00,249615,Reese Clarke,,2073,1,H,90,90,EUR,0,0,[FF] Team afstemming meeting.,Nonchargeable,TR274079861243
301,30100106,301000008830,Development (Bug),2025-01-13 00:00:00,249615,Reese Clarke,,2073,7,H,90,630,EUR,0,0,"10931 Te weinig consumptie van olie is niet te corrigeren in het Order afsluitscherm, continued fixing bug.",Nonchargeable,TR188080452706
301,30100106,301000008828,"Governance, Meetings (PM)",2025-01-13 00:00:00,245082,Kendall Davies,,2022,7,H,95,665,EUR,0,0,,Nonchargeable,TR305519951312
301,A301_000252_052,,,2025-01-13 00:00:00,295647,Logan Bennett,,2071,0.5,H,85,42.5,EUR,0,0,,Nonchargeable,TR753129325865
301,30100106,301000008833,Testing,2025-01-14 00:00:00,270284,Quinn Fisher,,2073,1,H,53,53,EUR,0,0,BUG 11865 - Upgrade script lineconfig testen en TASK 11867 - updaten van config files,Nonchargeable,TR839026264592
301,30100106,301000008832,Deployment,2025-01-14 00:00:00,270284,Quinn Fisher,,2073,1,H,53,53,EUR,0,0,"Server DEV Lommel staat offline in DevOps proberen op te lossen, maar heb niet voldoende rechten Jef Hellemans gevraagd. Ook snelheid van Sint-Truiden omgevingen gecontroleerd. Downloadsnelheid enorm traag, artifacts download duurde meer dan 20 uur.",Nonchargeable,TR361399523052
301,30100106,301000008830,Development (Bug),2025-01-14 00:00:00,270284,Quinn Fisher,,2073,1,H,53,53,EUR,0,0,BUG 11865 - Upgrade script aangepast zodat het gebruiktmakat van update workcenter association,Nonchargeable,TR230583221679
301,30100106,301000008830,Development (Bug),2025-01-14 00:00:00,295647,Logan Bennett,,2071,7.5,H,85,637.5,EUR,0,0,11185 + 10970 issue opkap,Nonchargeable,TR373029676920
301,30100106,301000008836,Analysis,2025-01-14 00:00:00,216361,Harper Turner,,2075,1,H,91,91,EUR,0,0,inbound optimalisatie - feedback van Jesse mbt development en testing,Nonchargeable,TR755321467395
301,30100106,301000008833,Testing,2025-01-14 00:00:00,216361,Harper Turner,,2075,7,H,91,637,EUR,0,0,IM testing,Nonchargeable,TR778775521918
301,30100106,301000008834,Documentation,2025-01-14 00:00:00,212676,Skyler Owen,,2073,7,H,88,616,EUR,0,0,Documentatie I2O,Nonchargeable,TR559913616724
301,30100106,301000008838,"Governance, Meetings (ENG)",2025-01-14 00:00:00,212676,Skyler Owen,,2073,1,H,88,88,EUR,0,0,11018 overdracht Ronny,Nonchargeable,TR742773523346
301,30100106,301000008830,Development (Bug),2025-01-14 00:00:00,249615,Reese Clarke,,2073,8,H,90,720,EUR,0,0,"10931 Te weinig consumptie van olie is niet te corrigeren in het Order afsluitscherm, finished fixing bug.",Nonchargeable,TR673658281523
301,30100106,301000008828,"Governance, Meetings (PM)",2025-01-14 00:00:00,245082,Kendall Davies,,2022,4,H,95,380,EUR,0,0,,Nonchargeable,TR324458279522
301,30100437,301000007446,Functional analysis,2025-01-14 00:00:00,210328,Emery Anderson,,2040,5,H,89,445,EUR,0,0,,Nonchargeable,TR888855466331
301,30100461,301000008929,ALINE - Activities,2025-01-14 00:00:00,272357,Morgan Edwards,,2072,0.5,H,79.94,39.97,EUR,0,0,OPC UA server,Nonchargeable,TR363342414490
301,30100151,301000003472,Development-Configuration-UnitTesting,2025-01-14 00:00:00,205695,Jamie Reed,,2072,4,H,73,292,EUR,0,0,Fixes web UI container overview,Nonchargeable,TR534932502545
301,30100151,301000003467,Project management,2025-01-14 00:00:00,234671,Drew Knight,,2022,1.5,H,93.81,140.72,EUR,0,0,Setup users+ Y-uren document aanvraag,Nonchargeable,TR835001525541
301,30100151,301000010307,Standby fee,2025-01-14 00:00:00,205695,Jamie Reed,,2072,1,F,30,30,EUR,0,0,,Nonchargeable,TR429189919272
301,30100251,301000004865,Development-Configuration-UnitTesting,2025-01-14 00:00:00,247052,Taylor Irving,,2040,7,H,89,623,EUR,0,0,OPC issues,Nonchargeable,TR445561148277
301,30100151,301000003472,Development-Configuration-UnitTesting,2025-01-15 00:00:00,205695,Jamie Reed,,2072,1.5,H,73,109.5,EUR,0,0,Status meeting + update,Nonchargeable,TR928623824187
301,30100151,301000003467,Project management,2025-01-15 00:00:00,234671,Drew Knight,,2022,1.5,H,93.81,140.72,EUR,0,0,Status meeting + backup telefoon,Nonchargeable,TR181328359515
301,30100151,301000010307,Standby fee,2025-01-15 00:00:00,205695,Jamie Reed,,2072,1,F,30,30,EUR,0,0,,Nonchargeable,TR602551183219
301,30100437,301000007446,Functional analysis,2025-01-15 00:00:00,210328,Emery Anderson,,2040,8,H,89,712,EUR,0,0,,Nonchargeable,TR177738827541
301,30100106,301000008832,Deployment,2025-01-15 00:00:00,270284,Quinn Fisher,,2073,4,H,53,212,EUR,0,0,"Sint-Truiden en Oudenhoorn DEV omgeving volledig correct opzetten. Er ontbraken services en de configuraties klopten niet. Ook deploy opnieuw uitgevoerd. Verder layouts gecontroleerd en oude equipments, services, instellingen, etc. verwijderd.",Nonchargeable,TR334237356171
301,30100106,301000008838,"Governance, Meetings (ENG)",2025-01-15 00:00:00,270284,Quinn Fisher,,2073,1,H,53,53,EUR,0,0,FF Project Status Meeting,Nonchargeable,TR389935567052
301,30100106,301000008830,Development (Bug),2025-01-15 00:00:00,270284,Quinn Fisher,,2073,2,H,53,106,EUR,0,0,"BUG 11895 - aanpassen van sommige kepware tags. Kepware configuration files aangepast en gecontroleerd. Ook de kepware tags aangepast op TEST, ACC, QAS2 en DEV.",Nonchargeable,TR504776119396
301,30100106,301000008838,"Governance, Meetings (ENG)",2025-01-15 00:00:00,295647,Logan Bennett,,2071,2,H,85,170,EUR,0,0,Project Status Meeting + project aanpak,Nonchargeable,TR273022703378
301,30100106,301000008830,Development (Bug),2025-01-15 00:00:00,295647,Logan Bennett,,2071,6,H,85,510,EUR,0,0,11185 + 10970 issue opkap,Nonchargeable,TR875427216652
301,30100106,301000008829,"Governance, Meetings (BA)",2025-01-15 00:00:00,216361,Harper Turner,,2075,1,H,91,91,EUR,0,0,status meeting,Nonchargeable,TR771314199398
301,30100106,301000008833,Testing,2025-01-15 00:00:00,216361,Harper Turner,,2075,6,H,91,546,EUR,0,0,IM testing,Nonchargeable,TR820726006289
301,30100106,301000008834,Documentation,2025-01-15 00:00:00,212676,Skyler Owen,,2073,8,H,88,704,EUR,0,0,Documentatie I2O,Nonchargeable,TR110861717583
301,30100106,301000008838,"Governance, Meetings (ENG)",2025-01-15 00:00:00,247052,Taylor Irving,,2040,2,H,89,178,EUR,210.25,420.5,"status meeting , sync project aanpak",Nonchargeable,TR428799513174
301,30100106,301000008838,"Governance, Meetings (ENG)",2025-01-15 00:00:00,249615,Reese Clarke,,2073,1,H,90,90,EUR,0,0,[FF] Project Status Meeting.,Nonchargeable,TR829851334750
301,30100106,301000008830,Development (Bug),2025-01-15 00:00:00,249615,Reese Clarke,,2073,7,H,90,630,EUR,0,0,"11894 Preparations for unit testing reintegration, completed task.",Nonchargeable,TR249800414661
301,30100106,301000008828,"Governance, Meetings (PM)",2025-01-15 00:00:00,245082,Kendall Davies,,2022,7,H,95,665,EUR,0,0,,Nonchargeable,TR225689924079
301,30100106,301000008833,Testing,2025-01-16 00:00:00,270284,Quinn Fisher,,2073,2,H,53,106,EUR,0,0,"BUG 11898 - Na het handmatig overzetten van alle data om bug te reproduceren, heb ik de labels en label previews getest, maar deze lijkt lokaal correct te werken.",Nonchargeable,TR219785403991
301,30100106,301000008830,Development (Bug),2025-01-16 00:00:00,270284,Quinn Fisher,,2073,3,H,53,159,EUR,0,0,"BUG 11898 - Alles eerst handmatig overzetten van PROD naar lokale omgeving. ILP, interface berichten, producten, labels, etc. Lokaal lijkt het te werken, dus backup genomen van productie en overgezet naar lokale omgeving.",Nonchargeable,TR708779044123
301,30100106,301000008838,"Governance, Meetings (ENG)",2025-01-16 00:00:00,295647,Logan Bennett,,2071,1,H,85,85,EUR,0,0,Sprint review meeting met FF,Nonchargeable,TR397020387114
301,30100106,301000008835,Support (Internal),2025-01-16 00:00:00,295647,Logan Bennett,,2071,1,H,85,85,EUR,0,0,Begeleiden Douwe issue ILP data,Nonchargeable,TR762635097563
301,30100106,301000008830,Development (Bug),2025-01-16 00:00:00,295647,Logan Bennett,,2071,6,H,85,510,EUR,0,0,11185 + 10970 issue opkap Oudenhoorn,Nonchargeable,TR886883662637
301,30100106,301000008835,Support (Internal),2025-01-16 00:00:00,270284,Quinn Fisher,,2073,2,H,53,106,EUR,0,0,"Tom Verboven Ronny Vermeiren over ILP, labels, interface berichten en PROD backups. Uitleg en ondersteuning.",Nonchargeable,TR324810959018
301,30100106,301000008829,"Governance, Meetings (BA)",2025-01-16 00:00:00,216361,Harper Turner,,2075,3,H,91,273,EUR,0,0,"Sprint planning
Testing meeting Florian
Backlog review",Nonchargeable,TR798737479634
301,30100106,301000008833,Testing,2025-01-16 00:00:00,216361,Harper Turner,,2075,5,H,91,455,EUR,0,0,IM testing,Nonchargeable,TR391426041482
301,30100106,301000008834,Documentation,2025-01-16 00:00:00,212676,Skyler Owen,,2073,8,H,88,704,EUR,0,0,Documentatie I2O,Nonchargeable,TR639041627377
301,30100106,301000008838,"Governance, Meetings (ENG)",2025-01-16 00:00:00,247052,Taylor Irving,,2040,4,H,89,356,EUR,210.25,841,Koppeling topdesk,Nonchargeable,TR199002427407
301,30100106,301000008834,Documentation,2025-01-16 00:00:00,249615,Reese Clarke,,2073,8,H,90,720,EUR,0,0,"Potato documentation, FDS in markdown.",Nonchargeable,TR566580698915
301,30100106,301000008828,"Governance, Meetings (PM)",2025-01-16 00:00:00,245082,Kendall Davies,,2022,7,H,95,665,EUR,0,0,,Nonchargeable,TR404209733660
301,30100437,301000007446,Functional analysis,2025-01-16 00:00:00,210328,Emery Anderson,,2040,8,H,89,712,EUR,0,0,,Nonchargeable,TR100189351213
301,30100558,301000010164,Project management,2025-01-16 00:00:00,234671,Drew Knight,,2022,2,H,93.81,187.62,EUR,0,0,Samenstellen project team + bellen Frontmatec,Nonchargeable,TR947541171734
301,30100151,301000003472,Development-Configuration-UnitTesting,2025-01-16 00:00:00,205695,Jamie Reed,,2072,8,H,73,584,EUR,0,0,Change container wasser autp pikcing task.,Nonchargeable,TR800641535392
301,30100151,301000003472,Development-Configuration-UnitTesting,2025-01-16 00:00:00,247052,Taylor Irving,,2040,3,H,89,267,EUR,0,0,pipelines,Nonchargeable,TR391971008994
301,30100151,301000003467,Project management,2025-01-16 00:00:00,234671,Drew Knight,,2022,3.5,H,93.81,328.34,EUR,0,0,Wiki updaten + hypercare issues + datetime offset + opkuis DevOps,Nonchargeable,TR912442808255
301,30100151,301000010307,Standby fee,2025-01-16 00:00:00,205695,Jamie Reed,,2072,1,F,30,30,EUR,0,0,,Nonchargeable,TR707488057801
301,30100151,301000003472,Development-Configuration-UnitTesting,2025-01-17 00:00:00,205695,Jamie Reed,,2072,6,H,73,438,EUR,0,0,Meeting status + check scanner + meeting erp integration + small documentation + start q change + grid column issue analyses,Nonchargeable,TR571182253884
301,30100151,301000003467,Project management,2025-01-17 00:00:00,234671,Drew Knight,,2022,1,H,93.81,93.81,EUR,0,0,Status meeting,Nonchargeable,TR110999011248
301,30100151,301000010307,Standby fee,2025-01-17 00:00:00,205695,Jamie Reed,,2072,1,F,30,30,EUR,0,0,,Nonchargeable,TR182084873288
301,30100558,301000010166,Functional & technical analysis,2025-01-17 00:00:00,238427,Finley Jensen,,2075,5,H,91,455,EUR,0,0,"contact Frontmatec&Peter De Vries, meeting, voorstel documentatie data mapping",Nonchargeable,TR697640637435
301,30100558,301000010166,Functional & technical analysis,2025-01-17 00:00:00,247052,Taylor Irving,,2040,1,H,89,89,EUR,0,0,"discuss interface
",Nonchargeable,TR741535897688
301,30100558,301000010164,Project management,2025-01-17 00:00:00,234671,Drew Knight,,2022,1.5,H,93.81,140.72,EUR,0,0,Afspraken technical analyse,Nonchargeable,TR261286867170
301,30100437,301000007446,Functional analysis,2025-01-17 00:00:00,210328,Emery Anderson,,2040,5,H,89,445,EUR,0,0,,Nonchargeable,TR239284873367
301,30100106,301000008830,Development (Bug),2025-01-17 00:00:00,270284,Quinn Fisher,,2073,2,H,53,106,EUR,0,0,BUG 11898 - PROD backup overgezet lokaal. Alles gedebugged qua producten en labels. Dit blijkt een fout te zijn bij Farm Frites zelf. LABEL PREVIEW knowledge is niet meegegeven bij product. Zie ticket voor meer informatie.,Nonchargeable,TR435187102686
301,30100106,301000008838,"Governance, Meetings (ENG)",2025-01-17 00:00:00,295647,Logan Bennett,,2071,1,H,85,85,EUR,0,0,Backlog review meeting,Nonchargeable,TR975885943559
301,30100106,301000008830,Development (Bug),2025-01-17 00:00:00,295647,Logan Bennett,,2071,1,H,85,85,EUR,0,0,Meeting met FF testen IM sync meeting,Nonchargeable,TR329170045638
301,30100106,301000008835,Support (Internal),2025-01-17 00:00:00,295647,Logan Bennett,,2071,1,H,85,85,EUR,0,0,Begeleiden Douwe issue ILP data,Nonchargeable,TR373512393782
301,30100106,301000008830,Development (Bug),2025-01-17 00:00:00,295647,Logan Bennett,,2071,5,H,85,425,EUR,0,0,Issue OPU4 + 11185 DMS logging,Nonchargeable,TR214533606906
301,30100106,301000008831,Development (Feature),2025-01-17 00:00:00,270284,Quinn Fisher,,2073,1,H,53,53,EUR,0,0,FEATURE 11902 - dispatch customer configuratie verwijderd bij Oudenhoorn en lokaal getest.,Nonchargeable,TR956217530058
301,30100106,301000008835,Support (Internal),2025-01-17 00:00:00,270284,Quinn Fisher,,2073,4,H,53,212,EUR,0,0,Uitleg van Ronny Vermeiren over testen voor Farm Frites in Momentum. Alle stappen bij langs gelopen om OPU2 goed te kunnen testen. Document aangemaakt met stappenplan en belangrijke punten.,Nonchargeable,TR550433461315
301,30100106,301000008829,"Governance, Meetings (BA)",2025-01-17 00:00:00,216361,Harper Turner,,2075,3,H,91,273,EUR,0,0,"Backlog meeting
IM meeting Tom",Nonchargeable,TR782787430916
301,30100106,301000008833,Testing,2025-01-17 00:00:00,216361,Harper Turner,,2075,5,H,91,455,EUR,0,0,,Nonchargeable,TR270722706393
301,30100106,301000008834,Documentation,2025-01-17 00:00:00,212676,Skyler Owen,,2073,8,H,88,704,EUR,0,0,Documentatie I2O,Nonchargeable,TR992493718889
301,30100106,301000008834,Documentation,2025-01-17 00:00:00,249615,Reese Clarke,,2073,8,H,90,720,EUR,0,0,"Potato documentation, FDS in markdown.",Nonchargeable,TR127540594799
301,30100106,301000008828,"Governance, Meetings (PM)",2025-01-17 00:00:00,245082,Kendall Davies,,2022,4,H,95,380,EUR,0,0,,Nonchargeable,TR908224199827
301,30100151,301000010307,Standby fee,2025-01-18 00:00:00,205695,Jamie Reed,,2072,2,F,30,60,EUR,0,0,,Nonchargeable,TR469042862849
301,30100151,301000010307,Standby fee,2025-01-19 00:00:00,205695,Jamie Reed,,2072,3,F,30,90,EUR,0,0,,Nonchargeable,TR982236590250
301,30100151,301000003467,Project management,2025-01-20 00:00:00,234671,Drew Knight,,2022,1.5,H,93.81,140.72,EUR,0,0,Status meeting intern/extern,Nonchargeable,TR992215278349
301,30100151,301000003467,Project management,2025-01-20 00:00:00,205695,Jamie Reed,,2072,6,H,73,438,EUR,0,0,Changed quality note + datetimeoffset + fix wasser auto,Nonchargeable,TR393123646306
301,30100400,301000006674,Testing,2025-01-20 00:00:00,295647,Logan Bennett,,2071,4,H,85,340,EUR,0,0,Testen voor testdag Exact,Nonchargeable,TR963972176017
301,30100437,301000007446,Functional analysis,2025-01-20 00:00:00,210328,Emery Anderson,,2040,8,H,89,712,EUR,0,0,,Nonchargeable,TR218976083876
301,30100558,301000010164,Project management,2025-01-20 00:00:00,234671,Drew Knight,,2022,2.5,H,93.81,234.53,EUR,0,0,Prep kickoff meeting + status Frontmatec,Nonchargeable,TR342539766821
301,30100558,301000010166,Functional & technical analysis,2025-01-20 00:00:00,238427,Finley Jensen,,2075,4.5,H,91,409.5,EUR,0,0,meeting; prepare kick-off; setup DevOps,Nonchargeable,TR998505323632
301,30100106,301000008833,Testing,2025-01-20 00:00:00,216361,Harper Turner,,2075,7,H,91,637,EUR,0,0,IM,Nonchargeable,TR606455894514
301,30100106,301000008833,Testing,2025-01-20 00:00:00,270284,Quinn Fisher,,2073,6,H,53,318,EUR,0,0,Oefening testen met Inpak Order en Productie Order OPU2. Eerste keer zelf proberen en herhalen van uitleg Ronny vorige week.,Nonchargeable,TR436509220579
301,30100106,301000008835,Support (Internal),2025-01-20 00:00:00,270284,Quinn Fisher,,2073,1,H,53,53,EUR,0,0,Hulp van Tom Verboven bij het testen van Inpak Order m.b.t. scheduler.,Nonchargeable,TR975402538007
301,30100106,301000008838,"Governance, Meetings (ENG)",2025-01-20 00:00:00,270284,Quinn Fisher,,2073,1,H,53,53,EUR,0,0,Meeting Jan Maes en Ronny Vermeiren over testen. Daarna nog hulp gehad van Ronny bij het testen.,Nonchargeable,TR352850407115
301,30100106,301000008834,Documentation,2025-01-20 00:00:00,249615,Reese Clarke,,2073,8,H,90,720,EUR,0,0,"Potato documentation, FDS in markdown.",Nonchargeable,TR126727253143
301,30100106,301000008834,Documentation,2025-01-20 00:00:00,212676,Skyler Owen,,2073,8,H,88,704,EUR,0,0,Documentatie I2O,Nonchargeable,TR313288218458
301,30100106,301000008830,Development (Bug),2025-01-20 00:00:00,295647,Logan Bennett,,2071,4,H,85,340,EUR,0,0,10970 Issues opkap consumptie IM,Nonchargeable,TR462488651216
301,30100106,301000008828,"Governance, Meetings (PM)",2025-01-20 00:00:00,245082,Kendall Davies,,2022,5,H,95,475,EUR,0,0,,Nonchargeable,TR408264090646
301,30100106,301000008833,Testing,2025-01-21 00:00:00,270284,Quinn Fisher,,2073,7,H,53,371,EUR,0,0,"Verder oefenen van testen met inpak orders, productie orders en intermediates OPU2. Testen van gisteren correct uitvoeren en de instellingen en configuraties goed zetten. Opkappen, verplaatsen van folie, product scheduler, etc.",Nonchargeable,TR805882797681
301,30100106,301000008830,Development (Bug),2025-01-21 00:00:00,270284,Quinn Fisher,,2073,1,H,53,53,EUR,0,0,TASK 11917 - Begin gemaakt aan het controleren van OPC tags Lommel,Nonchargeable,TR540274544907
301,30100106,301000008834,Documentation,2025-01-21 00:00:00,249615,Reese Clarke,,2073,8,H,90,720,EUR,0,0,"Close order documentation, FDS in markdown.",Nonchargeable,TR692034016653
301,30100106,301000008834,Documentation,2025-01-21 00:00:00,212676,Skyler Owen,,2073,8,H,88,704,EUR,0,0,Documentatie I2O,Nonchargeable,TR224672594992
301,30100106,301000008838,"Governance, Meetings (ENG)",2025-01-21 00:00:00,295647,Logan Bennett,,2071,1,H,85,85,EUR,0,0,Sprint plannings meeting,Nonchargeable,TR294395439052
301,30100106,301000008830,Development (Bug),2025-01-21 00:00:00,295647,Logan Bennett,,2071,2.5,H,85,212.5,EUR,0,0,10970 Issues opkap consumptie IM,Nonchargeable,TR391987126394
301,30100106,301000008828,"Governance, Meetings (PM)",2025-01-21 00:00:00,245082,Kendall Davies,,2022,4,H,95,380,EUR,0,0,,Nonchargeable,TR216128430402
